state_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_totalstate_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_total24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Malvan,18,9,15,7,5,54,22,7,34,11,11,0,85,139
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Shiyal,10,0,0,0,0,10,50,75,90,10,0,0,225,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-GhantaVadiya(West),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-GoriyanaMuvada,20,0,0,0,0,20,0,3,0,4,0,0,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-BrahmanniMuvadi(Malvan),0,0,0,0,0,0,3,1,4,0,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Budhpur,2,0,0,0,0,2,10,10,14,7,6,0,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-ChhalaPaginaMuvada,0,0,0,0,0,0,0,0,1,2,1,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Bhukhi,0,0,41,0,0,41,6,2,7,0,0,0,15,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Pankhan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Rughanathpura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Malvan,0,0,0,88,0,88,36,38,70,71,20,0,235,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NavaMuvada,0,0,0,0,0,0,21,3,27,31,0,0,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dhuniya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Maruwada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NatthuniMuvadi,1,0,0,0,0,1,7,10,11,1,0,0,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Umariya,0,0,0,30,0,30,13,4,24,0,0,0,41,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kelamul,0,0,0,229,0,229,51,64,73,9,0,0,197,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Renganiya,6,0,0,0,0,6,9,0,15,0,0,0,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Samatwada,0,0,0,50,0,50,28,21,36,0,0,0,85,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Ladpur,0,0,0,0,0,0,40,30,70,10,0,0,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-VadaZampa,1,0,0,0,0,1,9,12,25,12,0,0,58,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotaMachhiwada,0,0,0,0,0,0,10,10,14,6,0,0,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Vaghotiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dolatpura,2,0,0,0,0,2,3,5,10,3,0,0,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Mahapur,0,0,0,0,0,0,40,32,63,34,1,0,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NanaDharola,82,16,0,0,0,98,25,26,31,18,10,0,110,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotaDharola,0,103,0,0,0,103,32,43,52,14,11,0,152,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kajli,22,109,0,0,0,131,23,56,79,19,11,0,188,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-BhemaniVav,3,9,0,0,0,12,44,30,66,19,13,0,172,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Zenzwa,0,0,0,0,0,0,69,77,142,34,4,0,326,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-LembaniVav,8,0,0,7,0,15,19,35,51,43,0,0,148,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-HathiRananiMuvadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-DaduniMuvadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Limbhola,6,0,0,0,0,6,4,7,14,3,5,0,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Parvatpura,0,0,0,0,0,0,6,6,14,1,9,0,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-BariyanaVanta,3,0,0,0,0,3,12,7,32,4,7,0,62,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NanaMachhiwada,0,0,0,0,0,0,11,20,31,22,0,0,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Anoppur,3,0,0,0,0,3,7,6,14,8,13,0,48,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-LuharnaMuvada,6,0,0,0,0,6,27,6,33,23,1,0,90,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-GodhaNiMuvadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-BrahmanniMuvadi(Kadana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kureta,4,0,0,0,0,4,1,1,7,0,0,0,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Golanpur,3,0,0,0,0,3,1,2,14,5,0,0,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Mankudi,0,0,0,0,0,0,5,15,30,10,5,0,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Sanghri,0,0,0,0,0,0,15,50,12,16,5,6,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dodiya(Math),0,0,0,0,0,0,25,26,55,40,30,0,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Math(Dodiya),0,0,0,0,0,0,5,7,35,2,12,0,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Mal,0,0,0,0,0,0,9,30,51,29,0,0,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-ChopadDevi,5,0,0,0,0,5,5,4,4,4,26,0,43,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-BalujinaMuvada(Kadana),0,0,0,0,0,0,12,30,36,32,12,0,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NanaRajanpur,25,2,19,3,4,53,47,48,71,27,8,0,201,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotaRajanpur,35,2,0,0,3,40,30,26,69,17,6,0,148,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-ThakorNaNadhra,14,0,8,0,0,22,21,26,45,11,10,0,113,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Paniya,0,0,0,0,0,0,21,75,102,83,27,9,317,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Saliyabid,1,71,0,0,0,72,16,15,39,4,10,3,87,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Chhatrapura,0,0,0,0,0,0,1,2,1,5,5,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-VagadiyanaPithapur,0,0,0,0,0,0,1,0,2,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-SaliyaMuvadi,5,0,0,0,0,5,13,4,9,4,1,0,31,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-KadvaBariyaniMuvadi,0,0,0,0,0,0,4,1,3,1,1,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Divada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-CharanniMuvadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MachhinaNadhara,15,3,0,0,0,18,15,32,71,9,6,0,133,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kharawada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-PadamjiniMuvadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-VaghDungri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Ghodiyar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kadana,0,0,0,0,0,0,6,0,9,0,1,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Agarwada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dedawada,3,1,0,0,0,4,7,6,18,4,1,0,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Antalwada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Tantroli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Khatva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dadhaliya,0,0,0,0,0,0,35,24,118,64,24,10,275,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Nindka(North),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MuvalaBid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Rathada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-JagunaMuvada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Limpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Munpur,10,0,0,0,0,10,70,50,120,30,10,0,280,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Bhagaliya,0,5,0,0,0,5,5,3,0,0,0,0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Bokannala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Velanwada,0,0,0,0,0,0,3,5,10,4,0,0,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-LaduDamornaVanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Gareniya,0,0,0,0,0,0,5,2,7,0,0,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Buchawada,0,0,0,0,0,0,0,1,45,1,27,0,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Karodia(North),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Sarsdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Royaniya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Relva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Amthani,0,0,0,0,0,0,0,2,62,2,43,0,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Padhara,0,0,0,0,0,0,6,8,10,3,0,0,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Ranakpur,5,0,0,0,0,5,15,20,35,10,0,0,80,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NanaMirapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotaMirapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Ghaswada,5,0,0,0,0,5,7,8,10,5,0,0,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Jambunala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Amboja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Rankakot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Dhingalwada,4,0,0,1,0,5,7,15,7,1,3,0,33,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Chhajali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-KakriMahudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Ankaliya,6,0,0,0,0,6,21,20,56,34,7,0,138,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Talwada,0,0,0,0,0,0,2,2,2,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NanaPadadara,0,0,0,0,0,0,15,35,30,5,0,0,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-TarkoniNal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotiRath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-NaniRath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Kharod,0,10,0,0,0,10,35,25,50,10,0,0,120,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Pachher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Varsada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Zalasang,15,0,0,0,0,15,19,30,50,10,0,0,109,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Vachhalawada,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-JoganJetpur,9,0,0,0,0,9,4,15,35,1,1,0,56,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-Godhar(North),2,1,0,0,0,3,3,2,8,0,0,0,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-KadanaVillage-MotaPadadara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Narsingpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Timbharva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Rampur(Sant),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Zab(West),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-HadaniSarsan,0,0,0,0,0,0,21,12,44,19,9,0,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-MotiSarsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Hirapura,1,0,0,0,0,1,2,2,17,3,0,0,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-VanjiyaKhunt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Lalakpur,0,0,85,0,0,85,12,17,32,0,0,0,61,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Garadiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Malanpur,0,0,0,0,0,0,0,2,2,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-NanaNatva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Sada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Babrai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Movasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-BavanaSaliya,11,0,0,0,0,11,36,32,57,29,5,1,160,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,484,PanchMahals,Tahsil-SantrampurVillage-Dahela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
